Documento,Schema,Tabla,Existe,Fase
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-004-sistema-ayudas.md,this,getOptionsToRemove,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-004-sistema-ayudas.md,options,map,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-004-sistema-ayudas.md,helpUsageRepository,save,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-004-sistema-ayudas.md,coinsService,spendCoins,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-004-sistema-ayudas.md,window,confirm,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-004-sistema-ayudas.md,toast,success,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-004-sistema-ayudas.md,incorrectOptions,map,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-004-sistema-ayudas.md,activitiesService,useHelp,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-004-sistema-ayudas.md,toast,error,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-004-sistema-ayudas.md,activitiesRepository,findOne,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-007-leaderboard-simple.md,xp,toLocaleString,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-007-leaderboard-simple.md,topUsers,map,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-007-leaderboard-simple.md,this,getUserPosition,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-007-leaderboard-simple.md,topUsers,find,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-007-leaderboard-simple.md,usersRepository,find,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-007-leaderboard-simple.md,usersRepository,findOne,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-007-leaderboard-simple.md,this,getGlobalLeaderboard,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-007-leaderboard-simple.md,leaderboardService,getLeaderboard,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-001-sistema-rangos-maya.md,Math,floor,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-001-sistema-rangos-maya.md,this,calculateRank,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-001-sistema-rangos-maya.md,usersRepository,save,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-001-sistema-rangos-maya.md,RANK_THRESHOLDS,find,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-001-sistema-rangos-maya.md,this,calculateLevel,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-001-sistema-rangos-maya.md,usersRepository,findOne,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-001-sistema-rangos-maya.md,Math,min,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-001-sistema-rangos-maya.md,totalXP,toLocaleString,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-001-sistema-rangos-maya.md,RANK_THRESHOLDS,reverse,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-001-sistema-rangos-maya.md,rankHistoryRepository,save,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-002-sistema-experiencia-xp.md,xpTransactionsRepository,find,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-002-sistema-experiencia-xp.md,rankService,updateUserRank,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-002-sistema-experiencia-xp.md,xpTransactionsRepository,save,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-002-sistema-experiencia-xp.md,usersRepository,findOne,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-002-sistema-experiencia-xp.md,usersRepository,increment,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/README.md,README,md,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-002-niveles-dificultad.md,queryClient,invalidateQueries,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-002-niveles-dificultad.md,Math,floor,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-002-niveles-dificultad.md,progressRepo,findOne,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-002-niveles-dificultad.md,progress_tracking,placement_test_results,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-002-niveles-dificultad.md,progress_tracking,user_current_level,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-002-niveles-dificultad.md,query,mockResolvedValue,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-002-niveles-dificultad.md,apiClient,post,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-002-niveles-dificultad.md,Test,createTestingModule,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-002-niveles-dificultad.md,auth,user_roles,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-002-niveles-dificultad.md,educational_content,placement_tests,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-002-niveles-dificultad.md,expect,stringContaining,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-002-niveles-dificultad.md,testRepo,findOne,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-002-niveles-dificultad.md,service,checkPromotionEligibility,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-002-niveles-dificultad.md,service,promoteUser,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-002-niveles-dificultad.md,progressService,getUserProgressByLevel,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-002-niveles-dificultad.md,progressService,getUserProgress,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-002-niveles-dificultad.md,apiClient,get,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-002-niveles-dificultad.md,educational_content,difficulty_criteria,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-002-niveles-dificultad.md,Date,now,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-002-niveles-dificultad.md,promoteMutation,mutate,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-002-niveles-dificultad.md,auth,users,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-002-niveles-dificultad.md,jest,fn,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-002-niveles-dificultad.md,progress_tracking,difficulty_level_stats,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-002-niveles-dificultad.md,progress_tracking,user_difficulty_progress,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-002-niveles-dificultad.md,progressService,getLevelStatistics,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-002-niveles-dificultad.md,progressService,promoteUser,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-002-niveles-dificultad.md,resultRepo,save,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-002-niveles-dificultad.md,find,mockResolvedValue,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-002-niveles-dificultad.md,public,update_updated_at_column,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-002-niveles-dificultad.md,Math,round,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-002-niveles-dificultad.md,progressRepo,find,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-002-niveles-dificultad.md,cron,schedule,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-002-niveles-dificultad.md,gamification_system,notifications,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-002-niveles-dificultad.md,progress_tracking,update_difficulty_progress,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-002-niveles-dificultad.md,this,checkPromotionEligibility,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-002-niveles-dificultad.md,progress_tracking,check_difficulty_promotion_eligibility,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-002-niveles-dificultad.md,query,andWhere,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-002-niveles-dificultad.md,progress_tracking,promote_user_difficulty_level,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-002-niveles-dificultad.md,Object,entries,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-002-niveles-dificultad.md,answers,filter,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-002-niveles-dificultad.md,resultRepo,findOne,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-002-niveles-dificultad.md,progress,map,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-002-niveles-dificultad.md,resultRepo,create,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-002-niveles-dificultad.md,rejects,toThrow,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-002-niveles-dificultad.md,auth,uid,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-002-niveles-dificultad.md,this,determineLevelFromScore,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-002-niveles-dificultad.md,DIFFICULTY_ORDER,indexOf,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-002-niveles-dificultad.md,query,getMany,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-002-niveles-dificultad.md,progressRepo,createQueryBuilder,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-002-niveles-dificultad.md,submitTestMutation,mutate,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-002-niveles-dificultad.md,dataSource,query,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-002-niveles-dificultad.md,service,getUserProgress,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-001-mecanicas-ejercicios.md,exerciseService,getExercise,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-001-mecanicas-ejercicios.md,id,toUpperCase,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-001-mecanicas-ejercicios.md,educational_content,modules,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-001-mecanicas-ejercicios.md,educational_content,lessons,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-001-mecanicas-ejercicios.md,exerciseService,submitAnswer,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-001-mecanicas-ejercicios.md,educational_content,validate_exercise_structure,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-001-mecanicas-ejercicios.md,validator,validate,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-001-mecanicas-ejercicios.md,auth,users,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-001-mecanicas-ejercicios.md,educational_content,exercises,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-001-mecanicas-ejercicios.md,options,map,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-001-mecanicas-ejercicios.md,redis,set,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-001-mecanicas-ejercicios.md,JSON,stringify,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-001-mecanicas-ejercicios.md,eventEmitter,emit,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-001-mecanicas-ejercicios.md,this,getRankMultiplier,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-001-mecanicas-ejercicios.md,this,normalize,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-001-mecanicas-ejercicios.md,userPairs,find,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-001-mecanicas-ejercicios.md,acceptableAnswers,includes,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-001-mecanicas-ejercicios.md,educational_content,exercise_mechanic,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-001-mecanicas-ejercicios.md,ExerciseValidatorFactory,create,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-001-mecanicas-ejercicios.md,Math,round,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-001-mecanicas-ejercicios.md,redis,get,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-001-mecanicas-ejercicios.md,text,toLowerCase,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-001-mecanicas-ejercicios.md,this,getUserRank,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-001-mecanicas-ejercicios.md,exerciseService,getHint,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-001-mecanicas-ejercicios.md,educational_content,exercise_templates,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-001-mecanicas-ejercicios.md,exerciseRepo,findOne,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-001-mecanicas-ejercicios.md,JSON,parse,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-001-mecanicas-ejercicios.md,this,updateUserStats,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-001-mecanicas-ejercicios.md,this,checkAccess,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-001-mecanicas-ejercicios.md,this,recordAttempt,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-003-taxonomia-bloom.md,query,mockResolvedValue,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-003-taxonomia-bloom.md,Test,createTestingModule,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-003-taxonomia-bloom.md,auth,user_roles,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-003-taxonomia-bloom.md,expect,stringContaining,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-003-taxonomia-bloom.md,BLOOM_OPTIONS,map,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-003-taxonomia-bloom.md,apiClient,get,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-003-taxonomia-bloom.md,progress_tracking,cognitive_performance,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-003-taxonomia-bloom.md,profile,every,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-003-taxonomia-bloom.md,cognitiveService,getRecommendedExercises,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-003-taxonomia-bloom.md,jest,fn,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-003-taxonomia-bloom.md,auth,users,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-003-taxonomia-bloom.md,educational_content,exercises,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-003-taxonomia-bloom.md,profile,filter,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-003-taxonomia-bloom.md,weakLevels,map,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-003-taxonomia-bloom.md,gamification_system,achievements,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-003-taxonomia-bloom.md,cognitiveAnalyticsService,updateCognitivePerformance,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-003-taxonomia-bloom.md,this,calculateCategoryRate,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-003-taxonomia-bloom.md,achievements,sql,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-003-taxonomia-bloom.md,educational_content,cognitive_level_distribution,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-003-taxonomia-bloom.md,progress_tracking,get_cognitive_profile,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-003-taxonomia-bloom.md,cognitiveService,getCognitiveProfile,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-003-taxonomia-bloom.md,service,getCognitiveProfile,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-003-taxonomia-bloom.md,selected,filter,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-003-taxonomia-bloom.md,selected,includes,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-003-taxonomia-bloom.md,public,update_updated_at_column,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-003-taxonomia-bloom.md,progress_tracking,get_weak_cognitive_levels,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-003-taxonomia-bloom.md,query,mockResolvedValueOnce,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-003-taxonomia-bloom.md,Math,round,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-003-taxonomia-bloom.md,profile,find,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-003-taxonomia-bloom.md,unlockedAchievements,push,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-003-taxonomia-bloom.md,cron,schedule,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-003-taxonomia-bloom.md,this,getWeakCognitiveLevels,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-003-taxonomia-bloom.md,exercises,sql,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-003-taxonomia-bloom.md,categoryLevels,reduce,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-003-taxonomia-bloom.md,cognitiveService,checkCognitiveAchievements,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-003-taxonomia-bloom.md,weak_levels,map,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-003-taxonomia-bloom.md,exerciseRepo,findOne,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-003-taxonomia-bloom.md,gamification_system,badges,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-003-taxonomia-bloom.md,profile,map,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-003-taxonomia-bloom.md,progress_tracking,update_cognitive_performance,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-003-taxonomia-bloom.md,auth,uid,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-003-taxonomia-bloom.md,service,ts,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-003-taxonomia-bloom.md,jest,spyOn,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-003-taxonomia-bloom.md,service,checkCognitiveAchievements,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-003-taxonomia-bloom.md,service,getWeakCognitiveLevels,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-003-taxonomia-bloom.md,cognitiveService,getWeakCognitiveLevels,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-003-taxonomia-bloom.md,dataSource,query,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/especificaciones/ET-EDU-003-taxonomia-bloom.md,this,getCognitiveProfile,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/requerimientos/RF-EDU-002-niveles-dificultad.md,educational_content,difficulty_parameters,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/requerimientos/RF-EDU-002-niveles-dificultad.md,educational_content,difficulty_level,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/requerimientos/RF-EDU-002-niveles-dificultad.md,educational_content,exercises,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/requerimientos/RF-EDU-002-niveles-dificultad.md,progress_tracking,exercise_attempts,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/requerimientos/RF-EDU-001-mecanicas-ejercicios.md,educational_content,exercise_mechanic,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/requerimientos/RF-EDU-001-mecanicas-ejercicios.md,educational_content,exercises,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/requerimientos/RF-EDU-001-mecanicas-ejercicios.md,this,validateAnswer,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/requerimientos/RF-EDU-001-mecanicas-ejercicios.md,educational_content,exercise_templates,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/requerimientos/RF-EDU-001-mecanicas-ejercicios.md,exerciseRepo,findOne,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/requerimientos/RF-EDU-001-mecanicas-ejercicios.md,exerciseService,submitAnswer,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/requerimientos/RF-EDU-003-taxonomia-bloom.md,educational_content,cognitive_level,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/requerimientos/RF-EDU-003-taxonomia-bloom.md,cognitiveRepo,findOne,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/requerimientos/RF-EDU-003-taxonomia-bloom.md,hots,reduce,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/requerimientos/RF-EDU-003-taxonomia-bloom.md,apiClient,get,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/requerimientos/RF-EDU-003-taxonomia-bloom.md,progress_tracking,cognitive_performance,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/requerimientos/RF-EDU-003-taxonomia-bloom.md,cognitiveRepo,find,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/requerimientos/RF-EDU-003-taxonomia-bloom.md,auth,users,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/requerimientos/RF-EDU-003-taxonomia-bloom.md,educational_content,exercises,SI,01-fase-alcance-inicial
